Mach,CD Power-On
8.62,0.765130678133626
8.63,0.764925863718897
8.64,0.764721521091753
8.65,0.764517553049115
8.66,0.764314219494655
8.67,0.764111245026197
8.68,0.763908897018223
8.69,0.76370690435964
8.70,0.763505398136414
8.71,0.76330437427175
8.72,0.763103843623923
8.73,0.762903800834434
8.74,0.762704232779122
8.75,0.762505148912811
8.76,0.762306555786668
8.77,0.762108416293839
8.78,0.761910642554574
8.79,0.761713482387027
8.80,0.761516639385506
8.81,0.761320406636545
8.82,0.761124505506972
8.83,0.760929233593538
8.84,0.760734274844587
8.85,0.760539778202119
8.86,0.760345756304606
8.87,0.760152175168872
8.88,0.759959075726127
8.89,0.75976643314352
8.90,0.759574252266914
8.91,0.759382517388783
8.92,0.759191260328614
8.93,0.759000276030087
8.94,0.758809929830646
8.95,0.758620006200548
8.96,0.758430394550254
8.97,0.758241368504716
8.98,0.758052670591705
8.99,0.757864389946902
9.00,0.757676570588114
9.01,0.757489331708618
9.02,0.757302397650904
9.03,0.757115890647101
9.04,0.756929830617494
9.05,0.756744191386605
9.06,0.756559007874087
9.07,0.756374249140838
9.08,0.756189776337234
9.09,0.756005897624266
9.10,0.755822430497029
9.11,0.75563924807313
9.12,0.755456647988486
9.13,0.755274302288798
9.14,0.755092556669502
9.15,0.754911072654562
9.16,0.754730165996469
9.17,0.754549519178829
9.18,0.754369309722855
9.19,0.754189507066772
9.20,0.754010119067151
9.21,0.753831150967179
9.22,0.75365259142511
9.23,0.75347443957896
9.24,0.753296725999857
9.25,0.753119389878906
9.26,0.752942470795452
9.27,0.752765954554112
9.28,0.752589729090227
9.29,0.752414012717827
9.30,0.752238594481717
9.31,0.752063701704025
9.32,0.751889057327264
9.33,0.751714974323727
9.34,0.751541120007237
9.35,0.751367682811323
9.36,0.751194640864817
9.37,0.751022122310342
9.38,0.750849874309137
9.39,0.750678002556925
9.40,0.750506525677629
9.41,0.750335450555757
9.42,0.750164740162214
9.43,0.749994429921897
9.44,0.749824511322225
9.45,0.749654821532063
9.46,0.749485663008116
9.47,0.749316883247418
9.48,0.74914848162607
9.49,0.748980334172337
9.50,0.748812684761507
9.51,0.748645290853871
9.52,0.748478410108485
9.53,0.748311763913261
9.54,0.748145478954712
9.55,0.747979719777354
9.56,0.747814191282328
9.57,0.747649023263555
